comment_id,video_id,author_name,comment_text,like_count,sentiment_label,sentiment_score
Ugwd8mc9W21JkK3IWv94AaABAg,tZMiCdW0HTQ,@k.velmuruganiid3606,Naan panra comment ku yarum like reply pana matrinka 😢,1,Neutral,0.4952
UgzDZMnmcobYPMdYzV94AaABAg,tZMiCdW0HTQ,@wizard5051,"Bro anyhow the second rounter counted via wireless, so the speed must be slow 😂

For good speed use wired connection, like connect Main rounter directly with second rounter via LAN cable, I am using like this only and there is no speed difference between the two rounters
😎",0,Neutral,0.4844
UgyjeIADrFD08GLo_-x4AaABAg,UhprM4WsZ2I,@brianbarsilip1529,This has come at the right time for me when i am beginning my journey in web development. The best teacher in history of Youtube and beyond. Keep up the good work. Kenya loves you brother.,0,Positive,0.9864
UgzFqWLTbTUMaY094wZ4AaABAg,UhprM4WsZ2I,@krishnaarukonda7511,Hats off bro... 🎉 What an explanation 👌,0,Positive,0.9833
UgxYa8pI3u24v-lAqfB4AaABAg,UhprM4WsZ2I,@siyadsavad5571,Best tutorial ever❤,0,Positive,0.9832
Ugw6b4fXgIfgXL3TBph4AaABAg,UhprM4WsZ2I,@abishek816,"You are the best.. keep doing these best videos. You pulled me back to high school times.. understanding Assembly and Machine Language 

Best way to start learning is by understanding Why. And this you have meticulously executed. 🎉",0,Positive,0.9825
Ugy0MmXOtw9LkHE-mYJ4AaABAg,UhprM4WsZ2I,@Sunil-xz7ek,This is the best video I have seen for explaining this basic concept in simplest way possible.,0,Positive,0.9799
UgxR7yrqgW8LkaXAYsh4AaABAg,UhprM4WsZ2I,@christianchiseyengi7158,"Excellent teaching, I just absorbed everything you said.",0,Positive,0.979
Ugx2FlQe6dzu4WHx4Cl4AaABAg,UhprM4WsZ2I,@muhammedismailk.t1075,super class👏👏,0,Positive,0.9724
UgxuqpPnz7L3iP-GMpR4AaABAg,UhprM4WsZ2I,@VaibhavSingh-z4s2q,Love you sir,0,Positive,0.9624
UgwFTvNCKoOG46qW9eh4AaABAg,UhprM4WsZ2I,@yuvaganapathij9982,Your JavaScript videos were very easy to understand for beginners.And also please make a video for Reactjs.,0,Positive,0.9584
UgxqQB8qqGSNQ9GVZhx4AaABAg,UhprM4WsZ2I,@Anandhakrishnan-u8g,Anyone From Brototype?,0,Neutral,0.9257
Ugzf7q7oAFdSuGZNvCB4AaABAg,UhprM4WsZ2I,@nishgeorge24,super class,0,Positive,0.9178
UgyJzb2kQ9zoFh8KieV4AaABAg,UhprM4WsZ2I,@brioown,There are two types of transistors - BJT(Bipolar Junction Transistor) and FET(Field effect transistors). The BJT can be either NPN or PNP and the FET can be N-channel or P-Channel. BJT was mostly used in analogue devices like the analogue amplifiers. It it the FET that is used as a switch - hence suited for Digital applications.,1,Neutral,0.9003
UgzANdVW_8ZHugOArvZ4AaABAg,UhprM4WsZ2I,@sonoftroy8572,JavaScript is indeed a browser side scripting language. Later transformed to work on the local server. Not the same as PHP’s connection with the Apache Web Server.,0,Neutral,0.8308
Ugxk3aQHKmFc-j0yPC54AaABAg,UhprM4WsZ2I,@AdithyaYerramilli,Hi sir. I have started this series very recently and am learning a lot. Could you please make a series for react also?,0,Positive,0.8295
UgyuVLdMmjkbOGajI-V4AaABAg,UhprM4WsZ2I,@amrutamelavanki1119,sir js is an scripting language or programming language,0,Neutral,0.812
UgwAx1BHh4oZKbwE2Pl4AaABAg,UhprM4WsZ2I,@Bala-so6xv,Thanks,0,Positive,0.7151
UgyXBd5MysMjX-OdTvh4AaABAg,UhprM4WsZ2I,@akshaymadishetti3091,For the fist time i watched the Great Explanation in Youtube,0,Neutral,0.7112
UgxJczDtigrW63Qri0t4AaABAg,UhprM4WsZ2I,@AhmadHussain7862,💯💯💯,0,Positive,0.7032
Ugxcr8fGcB5YyjHw03d4AaABAg,UhprM4WsZ2I,@praiseorji1,Please i need your number or email ASAP,0,Neutral,0.685
UgzbBqCtS1h4qsGeVud4AaABAg,UhprM4WsZ2I,@NaweedAhmadkarimi,super understandable,0,Neutral,0.4823
UgxM_VEXStX5rtEiErB4AaABAg,uiZEd4NZLws,@aj7267-j2r,The Classes are amazing...never got this much knowledge from anywhere before🤍...By the way Sir look similiar to the famous singer Anirudh🤍,0,Positive,0.984
UgySul8q4wEHJu0M8rt4AaABAg,uiZEd4NZLws,@magnieduardo8570,"for(let i = 1; i <=10**53; i++) {
 console.log('Loving this so good teacher Thank you sir!');
};
❤❤ I 'am Amazed  13:26 can not be more clear :)",1,Positive,0.9789
Ugxx7oJj1b5ftR-UGQh4AaABAg,uiZEd4NZLws,@shop339,"""Love your teaching method! You explain concepts so clearly. One suggestion: could you provide practice questions at the end of each video? Would help us reinforce our understanding""",1,Positive,0.9739
UgxYZ1-DZjYqEq2x5jZ4AaABAg,uiZEd4NZLws,@sagarsahoo4810,extremely depth course which is really helpful for us sir,0,Positive,0.9737
UgwR8E7xVN5Pk0Yq0Bp4AaABAg,uiZEd4NZLws,@RAVIKumar-w4n2d,you are best teacher in which I met,0,Positive,0.9711
UgzPBOB-wzQ8CxBaVQR4AaABAg,uiZEd4NZLws,@mesfingemeda1802,Thank you sir! FROM ETHIOPIA,0,Positive,0.9705
UgyxUfxOuzBR5dC-cCR4AaABAg,uiZEd4NZLws,@HikmatullahPakteen-w8x,Thank you so much,0,Positive,0.9637
UgzlK7W6GyBBea5v6CJ4AaABAg,uiZEd4NZLws,@rakshithdumpala2553,thank you so much sir,0,Positive,0.954
UgwQlUnvIl0vDsAP1k14AaABAg,uiZEd4NZLws,@kishoresrinivas2104,Very nice explanation sir,0,Positive,0.9414
UgwpH6N_96AAvvSBOyd4AaABAg,uiZEd4NZLws,@sumankumarbera,thank you sir.,0,Positive,0.9313
Ugz9dVmiVqbMKg9Bbyl4AaABAg,uiZEd4NZLws,@Nursingisland101,Thank you from Nigeria,2,Positive,0.8849
UgzDV6glxlMdXTF0AG54AaABAg,uiZEd4NZLws,@malekmayak5592,"Thanks for the work
Do you mind showing me an example of pattern programming",0,Positive,0.8847
Ugxwxk_C1KZWNrSJ_0x4AaABAg,uiZEd4NZLws,@wahidurrahman77,Can you please provide me with a link I want to purchase your course Online,0,Neutral,0.8058
UgwIOjca2NzVRIfviWR4AaABAg,uiZEd4NZLws,@AmitkumarSingh-eo2kg,sir please provide the notes ..,1,Neutral,0.7951
UgxoH7Yfot-kt6WQMNN4AaABAg,uiZEd4NZLws,@bashakhanpathan9516,"Sir, where is your 11th video.",0,Neutral,0.787
UgwANxIqLWaEqf52C8B4AaABAg,uiZEd4NZLws,@PhaniKumarDhulipudi,"First like, sir please continue the DSA series stack, queue and trees",1,Neutral,0.7629
UgzEwz3YJ3DogOw4_Z94AaABAg,uiZEd4NZLws,@armoury..handla.,"sir please dont discontinue this series sir please

you explain like explaining to a kid

Waiting For Day 16 Video From Past 5days",2,Neutral,0.6759
UgwhrRH40M5k_xcamzp4AaABAg,uiZEd4NZLws,@hamudxd9497,TOP CLASS,1,Positive,0.6471
UgwrqBr8Nl46htfJqmV4AaABAg,Une-tBXAgW0,@gamingwithvickyyneshh5926,These frauds really the reason why India is called scam country. Literally u just showed a CEO of a scammer,0,Negative,0.927
UgxFNEtYM0cqbcWB0R54AaABAg,Une-tBXAgW0,@fakeaccount3415,Where is the promotion tag ?,0,Neutral,0.9223
UgzRYHYAvblhyb7r4FN4AaABAg,Une-tBXAgW0,@Havoc_tamil,Claude: hello mandasamy 3:44,0,Neutral,0.8865
UgxBigKYXg0BINB-Y214AaABAg,Une-tBXAgW0,@darkzeesu,Solo leveling season 3 review🎉🎉,0,Positive,0.8505
Ugw_NVeHwfkTMk0NJu14AaABAg,Une-tBXAgW0,@darkzeesu,Solo leveling season 3 review🎉🎉,0,Positive,0.8505
UgwFwKE-mlNS2sJPCPB4AaABAg,Une-tBXAgW0,@SaranK-x2n,"Bro Claude la app build pannita.. Athu local storage la save ahuthu bro... Athu epdi nama Supabase, git hub la connect panni use pannurathu... Bro... Athuku oru video podunga bro",0,Neutral,0.8393
Ugw5nPYJ02jYoEO45hd4AaABAg,Une-tBXAgW0,@a2dchannel,"This Video is Sponsored by OUTSKILL
👉 Register for 2-Day LIVE Training on AI for FREE: https://link.outskill.com/CA22-NC
👉100% Discount for all who register
👉Become the top 1% professional by learning AI today",59,Positive,0.8329
UgwzaXdGZEXUh6qRRfB4AaABAg,Une-tBXAgW0,@pothikasalamSurya67,📱😅,0,Neutral,0.8099
UgxBJRtNPYDRq6AzBR54AaABAg,Une-tBXAgW0,@HariniSubramanian-h5i,Bro unga channel internship tharingala ena skill mathikanum Athuku,0,Neutral,0.7461
Ugxu7W3SvuZf7jltnXN4AaABAg,Une-tBXAgW0,@G.PandiaRaj,உனக்கு ஆகனும் டா,0,Neutral,0.7146
UgxBKYtgSFCJ6OZp7op4AaABAg,Une-tBXAgW0,@narashimanp,Promoting next version of be10x .. Ufff. Pls mention that it is a paid promotion /sponsored video.,0,Negative,0.6765
UgxoqPOcE3sAGe7azXV4AaABAg,Une-tBXAgW0,@jeshikkm,Poo da tharkuri route mafia 🐿️🐿️🐿️🐿️,2,Neutral,0.6678
UgydXt0oYNQdv-Csa3p4AaABAg,Une-tBXAgW0,@visual.ahmd7,Can you able to suggest best laptop for 90k max for editing and gaming,0,Neutral,0.6668
UgyODZlccMPgU1BNH1x4AaABAg,Une-tBXAgW0,@bashadan2050,"Bro thanks for the AI course💯💪 and I think content wise we will going used the phone we should know what inside that and they're saying usual inside the phone not fake one😤 ,if it happens to in tamilnadu tech channel should support 🙏",0,Positive,0.666
UgyECir-eFrkcuFEdR94AaABAg,Une-tBXAgW0,@tvkpravin1,"Pro antha mobile root available pro 😂😂
ப்ரோ அந்தா மொபைல் ரூட் கிடைக்கிறது ப்ரோ 😂😂",1,Neutral,0.615
UgzI2CLrmgUw6j08AvV4AaABAg,Une-tBXAgW0,@shreeramkvn12,"One doubt. 

Legally of I'm buying the phone and giving it's facts, i should not be penalized right? I've not subscribed, I've bought that phone for myself and giving information for people's knowledge. 

If he is framing it as Fake journalism then we all should penalize him right??",0,Neutral,0.5553
UgzGHjZuv0rWF60lrVx4AaABAg,Une-tBXAgW0,@animalsh8108,Bro false allegations kudutha case dhana apo madhav solluradhu poi uh nu theruja case avanga mela adhana,0,Neutral,0.5385
UgwVx3hUUC6ma30I1rF4AaABAg,Une-tBXAgW0,@gamingrosh2719,bro pmjjby idha insurance schemela irundhu en concern illama amt bankla edukuranga bro nan adhu samandhama endha form and sign edhumae pannala i dont know what to do,0,Neutral,0.5376
UgzQzR00Uwr25xnQ9Nt4AaABAg,Une-tBXAgW0,@sreeni0076,"people told me Nandha is a pimp 
does he take girls from Route Mafia 
or using his family women ?",0,Neutral,0.5179
UgylOcJQO1xEvJ4tgql4AaABAg,Une-tBXAgW0,@gamingwithvickyyneshh5926,Bro literally to get justice money wins. Why there is a court exist,0,Negative,0.504
UgxbTxgecueiagC7Nk94AaABAg,uZ_Kd9oKl34,@filima.k.nathaniel7660,I like your JavaScript course. So interesting. Please sir can you do a react tutorial like this one. Thank you sir 💕👍,0,Positive,0.9845
UgxQlDUDyrOVUTl2m0F4AaABAg,uZ_Kd9oKl34,@gowthamwfh5830,Awesome 😎👍,0,Positive,0.9804
UgzJgAvslu67H7wdnr14AaABAg,uZ_Kd9oKl34,@anoop7133,"Thanks bro,  The way of your presentation makes it simple and interesting  :)",1,Positive,0.9784
UgwB64ZGjAoA7MT7BvF4AaABAg,uZ_Kd9oKl34,@yuvaganapathij9982,Your JavaScript videos were very easy to understand for beginners.And also please make a video for Reactjs.,0,Positive,0.9584
UgwzwCEteYykTHm_jE54AaABAg,uZ_Kd9oKl34,@shrushtimangalekar14,"I truly appreciate the hard work you put into your lectures. They are so amazing and very easy to understand.
I had joined a private class earlier, but they didn’t teach the way you do. Your teaching style is truly excellent.
I really regret not discovering your lectures or your YouTube channel earlier.
Thank you so much for your dedication and for making learning so simple and interesting",0,Positive,0.942
UgzHu1qxMEqgDyV-Qht4AaABAg,uZ_Kd9oKl34,@rp.108times,sir your way of explanning the topics is too good,0,Positive,0.91
UgwUBhjFWB1YLSZHUgR4AaABAg,uZ_Kd9oKl34,@JayanthKv-xg1zh,good  teaching bro,0,Positive,0.9051
Ugy_UzCJCy2j9DH62Ox4AaABAg,uZ_Kd9oKl34,@yt_YouTube.1,❤,1,Positive,0.8904
Ugz3XzjsKQ2fwSJsL-l4AaABAg,uZ_Kd9oKl34,@tharunvoora1399,❤,0,Positive,0.8904
UgyZa43eWvq-1bnwiMl4AaABAg,uZ_Kd9oKl34,@yt_YouTube.1,❤,0,Positive,0.8904
UgxmQo1n37yiwAR0k7l4AaABAg,uZ_Kd9oKl34,@anjanidevi2165,Brother how to install node in ubuntu,0,Neutral,0.8736
Ugxta296Lao1hN6Jie94AaABAg,uZ_Kd9oKl34,@ramanjaneyulunakka4929,Thanks sir,0,Positive,0.8721
UgzT0eisj3ZP97BmZrR4AaABAg,uZ_Kd9oKl34,@Umarkabir-pi8kn,DIFFERENTV  BTWEEN the node scrpt mode nad the interactive mode,1,Neutral,0.8559
UgzVkm17CBBF5JCSrmZ4AaABAg,uZ_Kd9oKl34,@yt_YouTube.1,👍,0,Positive,0.853
UgxMlN20mlgiF6rfD6x4AaABAg,uZ_Kd9oKl34,@DhanushreeV-b9z,How to install node.js sir,0,Neutral,0.8513
UgxM9eoFfethjUhqK994AaABAg,uZ_Kd9oKl34,@OhMecha,where is the pdf document to install node js,0,Neutral,0.8414
UgyqkfB9SxvvXNp-lxd4AaABAg,uZ_Kd9oKl34,@keninnovations,"you doing a great job sir!
But please there is no PDF attached to the lesson, on how to install node.js🙏
Kindly help us with it please",1,Positive,0.7973
UgxAjyzIE2Tvv-YjUyN4AaABAg,uZ_Kd9oKl34,@DarshanMN-b6o,"I have   One  Doubt JAVA FSD Course  all  the   classes  will  be  Like  This  or Another Way  
If any  doubts occur who  will  clarify Students",1,Negative,0.6062
UgwfPJAhGOH0khcy8Qt4AaABAg,uZ_Kd9oKl34,@avanthid76,There is no node JS PDF,2,Neutral,0.562
UgxcjQq-MD3sNEirgER4AaABAg,uZ_Kd9oKl34,@Abhishek__sharma._98,Where is the attachment,0,Neutral,0.4885
Ugz_xu_EoITvbam5HjZ4AaABAg,XLulV-Y7bR4,@Ak_vat_avi_pan,"Sir, that was an excellent explanation. I’ve never seen anything like it before. The way you presented the video was truly awesome!",2,Positive,0.9848
UgzuIJxrBmKETXx0oqV4AaABAg,XLulV-Y7bR4,@akshithan4203,"Your tireless efforts in teaching have planted seeds of knowledge that will grow forever. 
With every lesson taught, you inspire, empower, and guide us toward success.
We see the passion and commitment you bring every day, and we are truly grateful!",4,Positive,0.9838
Ugy7NUptJJkTDciz2Cp4AaABAg,XLulV-Y7bR4,@Mastiwithvaishu,Great Teacher,0,Positive,0.9412
UgwN_NN6DfMDwoO4t0B4AaABAg,XLulV-Y7bR4,@KavibharathiBharathi-z9j,Something which I have learnt is best .,0,Positive,0.9099
UgyoA-1X3G-k8vwzLL94AaABAg,XLulV-Y7bR4,@SureshKumar-6302,Bro's teaching way 📈 and editing 📈,8,Neutral,0.8933
UgxTyb_sUM7lV0AnW-54AaABAg,XLulV-Y7bR4,@ramanjaneyulunakka4929,Thanks sir,0,Positive,0.8721
Ugxl_xraOw2TleqmWlZ4AaABAg,XLulV-Y7bR4,@DhanushR-ew3wi,"Program:
let a=[];
console.log(a);
console.log(typeof a);
console.log(Boolean(a)); 

Output:
(0) []
object
true

bro you say empty array is false but it is true how its happened",0,Neutral,0.8191
UgwgFmtM7eUlh-hwNGl4AaABAg,XLulV-Y7bR4,@ali.arslan786,"In JavaScript, ""truthy"" and ""falsy"" refer to how values are evaluated in a Boolean context, such as in if statements or logical operations.
Falsy Values:
Falsy values are those that evaluate to false when converted to a Boolean. There is a specific, limited set of falsy values in JavaScript:
false (the boolean primitive)
0 (the number zero)
-0 (negative zero)
0n (BigInt zero)
"""" (an empty string)
null
undefined
NaN (Not-a-Number)
Truthy Values:
Truthy values are all values that are not falsy. This means they evaluate to true when converted to a Boolean. Examples of truthy values include:
true (the boolean primitive)
Any non-zero number (e.g., 1, -1, 42, 3.14)
Any non-empty string (e.g., ""hello"", ""false"", "" "")
Objects (including empty objects {} and empty arrays [])
Functions
Symbols",5,Neutral,0.8172
Ugzfj_blRsphDfCUUKt4AaABAg,XLulV-Y7bR4,@MailojiLeelamadhavi,"sir, Can u tell me why these type conversions are needed?",0,Neutral,0.8124
UgzTPr23BRfC0aj2R0F4AaABAg,XLulV-Y7bR4,@ThontlaYedukondalaReddy,Sir string to Boolean empty array is giving result is true sir once check sir,1,Neutral,0.7903
Ugws98ywlPOUSk7P_ed4AaABAg,XLulV-Y7bR4,@KshitijSahu-l7r,What if we take -0 and undefined false or true,0,Neutral,0.7652
UgznzqVj5ezKU3Wz7x94AaABAg,XLulV-Y7bR4,@subrahmanyah5341,"Sir, But an empty array ([ ]) is a truthy value right ? How is it belongs to false ?",2,Neutral,0.7393
UgzQJE07LNyixxEY6W14AaABAg,XLulV-Y7bR4,@akhilnathan2622,"I have a doubt please clarify sir, the empty array is false or truth because i do the practical i give the output is true . could you please confirm sir..",0,Neutral,0.7363
Ugy8vFNu3pwkaYT3Sud4AaABAg,XLulV-Y7bR4,@AhmadHussain7862,💯💯💯,0,Positive,0.7032
UgxhWSFTsCGZP06oZe54AaABAg,XLulV-Y7bR4,@LEARFASTER,empty array is not false.. its true,2,Neutral,0.6982
Ugy3JIXnnFDCKgaAJHl4AaABAg,XLulV-Y7bR4,@AhmadHussain7862,Good,0,Positive,0.6844
UgyLdcL_lzFmCUbjuS94AaABAg,XLulV-Y7bR4,@voiceformychrist,bro what is about dom,0,Neutral,0.6152
UgyFmraRFxBWLh-TYH54AaABAg,XLulV-Y7bR4,@Ajay-x2j6y,sir you said empty array [ ] is falsely value check one this is truthy value,0,Negative,0.524
Ugzk_t6ONlbTxVrU_cN4AaABAg,XLulV-Y7bR4,@LIKHITDHALE,"Hello! well while going through the practical implementation of an array, i encounter its type as an object and as i convert it into boolean it shows true as you said  but it shows false how is it so? please revert back",1,Negative,0.5126
Ugy8aPlsRf-zVkUHxfx4AaABAg,XLulV-Y7bR4,@m__link6499,Dude If you can do a serie of react like this I will pay for it...,0,Neutral,0.4199
UgxTGD6teU66IjNlkud4AaABAg,yqCsVmu8mnA,@HariHarasudhan.M-xj5vk,A2d x route oru video podu,0,Neutral,0.9009
Ugw4HfGJV_1hff-goqV4AaABAg,yqCsVmu8mnA,@Spirit-p8h,5k likes and a2d will upgrade my laptop storage ❤ 🙏🏻,1,Positive,0.9001
UgyCZchKEwQX-C8jfPl4AaABAg,yqCsVmu8mnA,@jasmine-w7f7u,Fundamendals nee yen ivan kooda poi join aaagura. Ivan oru tharkuri,0,Neutral,0.8713
Ugw0vgJHrIUyQYqQeVZ4AaABAg,yqCsVmu8mnA,@graceson-l3l,Bro nios pathi pesuga bro,0,Neutral,0.8441
UgxitmD17vp1y9CVlVx4AaABAg,yqCsVmu8mnA,@bashadan2050,13:13 open talk or saying it's good 👍👏,1,Positive,0.8421
UgyQGgbgXKDfVrWY_314AaABAg,yqCsVmu8mnA,@saravsha7141,Bro route kita eppadi payment vanthuchu oru video podi bro 😂,0,Neutral,0.8418
UgwDNhI2W2BJVSQhQy14AaABAg,yqCsVmu8mnA,@Cazique_Lk,Thumbnails பார்த்து PC build Fundamentals Video என்று ஏமாந்து பார்த்த Solider சார்பாக வாழ்த்துக்கள் 😂,0,Neutral,0.8338
UgxKxp_3X-QqXbs7tmx4AaABAg,yqCsVmu8mnA,@Pookie8926,"Sulur issue pathi oru video vum ila ,ungala partu atleast some percentage even if only one vote poturpanga bcs u posted in after voting with white shirt and baege pant and some tharkuris in comment section code word accepted,code word accepted nu...song vechi ,dress code vechi influenc pantu ipo vaaye tarkradila",0,Neutral,0.8244
UgxdhSRvCEYm5w4B0WB4AaABAg,yqCsVmu8mnA,@aravindhp4148,Bro 20k la full set pc build pannunga bro,0,Neutral,0.8082
UgxZN8s3thjVa_hNGyJ4AaABAg,yqCsVmu8mnA,@rookker8254,ROUTE mafia adivarudi annan a2d olega olega🎉,0,Positive,0.8039
Ugyi_CpRKEz5jHizpoR4AaABAg,yqCsVmu8mnA,@MrManfri,Maapi army assemble 😁,0,Positive,0.7781
UgzxpGalNH_vcN4gmqt4AaABAg,yqCsVmu8mnA,@ParameshwariParameshwari-o3k,Bro ithu enna windows sollunaga,0,Neutral,0.7382
Ugzh0iKnYyTtTt5-N5J4AaABAg,yqCsVmu8mnA,@MaHes-sf5vh,"Brooo
U should make a video for justice of class 12 students
Regarding cbse OSM method, and the neet 2026ug paper leakage
Those had a great impact of students 
Hope u would make a video",0,Positive,0.7293
UgxSfwysn12zewlvrBB4AaABAg,yqCsVmu8mnA,@AndrewCrishanthan,"Hi bro,Create a detailed video about ""Aurdino"".",0,Neutral,0.7101
UgxWcIQbZxQLROb4eTp4AaABAg,yqCsVmu8mnA,@manibharathi7989,"A2D enum peedai 😂😂😂 after pc build,mgr fundamental team la irunthu poitan 😂😂😂",0,Neutral,0.68
Ugw9gMv4Iq-D8dKTMON4AaABAg,yqCsVmu8mnA,@rajajesuraja9279,Vaanga rute mafia,0,Negative,0.6522
Ugz-FZq5P8G7jisNpud4AaABAg,yqCsVmu8mnA,@MuthuSelvan-q9s,Brooo uruttu movie 2 eppa brooo😅😅,0,Neutral,0.6446
UgxqGonX2yBfbe3Erx54AaABAg,yqCsVmu8mnA,@BavabDeen,Route mafia group 😂,1,Neutral,0.6344
UgwDeD9l6PQkGh_STMV4AaABAg,yqCsVmu8mnA,@vasanthakumarr1215,06:50 😂 Ultimate Cameo 😂,0,Neutral,0.5997
UgwKwRQgGQIlrfGcbkV4AaABAg,yqCsVmu8mnA,@a2dchannel,"Download the NukePC App
https://play.google.com/store/apps/details?id=com.nukepc.app
iOS version — Launching Soon
Reach out on our Website: nukepc.in",51,Positive,0.5045
